,index,text,language,created_at,location,fav_count,followers_count
12205,14098,high fuck Harry Potter,es,Wed Oct 24 17:12:18 +0000 2018,"Tandil, Argentina",28432,2051
12206,14099,RT @ajplusarabi: 3 Arab countries among the &quot;10 most lazy countries in the world&quot; .. A study linking high income and obesity. Surprise: Women Less Active ...,ar,Wed Oct 24 17:12:18 +0000 2018,المدينة المنورة ♥,2471,417
12207,14105,RT @JohnMcDonalds,th,Wed Oct 24 17:12:19 +0000 2018,Byunbaekhyun,1960,44
12208,14106,&quot;There is no perfect in this world&quot;,in,Wed Oct 24 17:12:19 +0000 2018,Legok-Tangerang,0,221
12209,14107,@ sherlook123 ㅋ ㅋ ㅋ I also ....... quietly got it .... thanks ... thanks a lot ...,ko,Wed Oct 24 17:12:19 +0000 2018,💐 181022 쁘띠큐티레젠,13212,126
12210,14108,RT @thumblrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrc,ko,Wed Oct 24 17:12:19 +0000 2018,,34186,35
12211,14109,RT @wildestthot: I SAID are we gonna party in the USA https://t.co/KoUMt8Xx8p,en,Wed Oct 24 17:12:19 +0000 2018,"Oregon, USA",5356,312
12212,14110,RT @kachninja: .@NYGovCuomo @NYCMayor Where was your condemnation of dangerous packages sent to the Trump families? Guess it only matters i…,en,Wed Oct 24 17:12:19 +0000 2018,United States,28405,6354
12213,14111,RT @sivriikalemler: &#39;&#39; Maybe the human being suffocates from throwing into everything. &#39;&#39; Stefan Zweig - Amok Runner,tr,Wed Oct 24 17:12:19 +0000 2018,Türkiye,129647,18278
12214,14112,RT @arturomams: Insha Allahu .... https://t.co/2bKxvB7Q39,in,Wed Oct 24 17:12:19 +0000 2018,sudan-oman,10441,670
12215,14113,"[Famous quotes of the entertainer that will benefit] There are young people who say that &quot;a company employee is a teeth gear&quot; just by being hit by a boss a bit, but those who throw away their dreams about that &quot; Naturally becoming a gear &quot;. by IKKO",ja,Wed Oct 24 17:12:19 +0000 2018,,0,108
12216,14114,RT @Klub_mamahmuda: Ig: @ enimacan20 Make those who miss virgins https://t.co/nTckraWoIp,in,Wed Oct 24 17:12:19 +0000 2018,,2,2
12217,14115,"I do not know how to do it, but I do not know how to do it. I do not know how to do it. https://t.co/3DeBgJrmFZ",ko,Wed Oct 24 17:12:19 +0000 2018,프사 : 나 /헤더 : 뱌미님 커미션!,22642,171
12218,14116,RT @sivriikalemler: &#39;&#39; Maybe the human being suffocates from throwing into everything. &#39;&#39; Stefan Zweig - Amok Runner,tr,Wed Oct 24 17:12:19 +0000 2018,"İzmir, Türkiye",144967,9971
12219,14117,RT @realDailyWire: MUST WATCH: Conservative Allie Stuckey Delivers Perfect Parody Ad For Democrats https://t.co/KR2ZPChVgL,en,Wed Oct 24 17:12:19 +0000 2018,"Los Angeles, CA",536,167
12220,14118,"RT @HoustonRockets: 🔥 MVP VIBE 🔥

📺 Watch #Rockets All Access airing one hour before games on @ATTSportsNetSW for exclusive interviews all…",en,Wed Oct 24 17:12:19 +0000 2018,Leveling Up,37275,1571
12221,14119,"https://t.co/63MZzrr5i3 - Store Manager - McLean, Virginia, United States - Full-Time - Store Management - Gymboree Group",en,Wed Oct 24 17:12:19 +0000 2018,,7,64
12222,14120,Cannot. Keep. Up.,en,Wed Oct 24 17:12:19 +0000 2018,Portland Midwest,10130,610
12223,14121,RT @sivriikalemler: &#39;&#39; Maybe the human being suffocates from throwing into everything. &#39;&#39; Stefan Zweig - Amok Runner,tr,Wed Oct 24 17:12:19 +0000 2018,"Eskişehir, Türkiye",67714,21164
12224,14122,RT @HuevoVikingo: There is no comparison with madness 💛🖤 https://t.co/ieq7t68YAO,es,Wed Oct 24 17:12:19 +0000 2018,"Rivera, Uruguay",9551,1238
12225,14123,LETS ALL DO THIS SONES FOR SNSD OH!GG GFR S2 💪💪💪,en,Wed Oct 24 17:12:19 +0000 2018,"08052007, 08011989, 05102016;",16015,6621
12226,14124,RT @sivriikalemler: &#39;&#39; Maybe the human being suffocates from throwing into everything. &#39;&#39; Stefan Zweig - Amok Runner,tr,Wed Oct 24 17:12:19 +0000 2018,,17707,35401
12227,14125,RT @sivriikalemler: &#39;&#39; Maybe the human being suffocates from throwing into everything. &#39;&#39; Stefan Zweig - Amok Runner,tr,Wed Oct 24 17:12:19 +0000 2018,"Kadıköy, İstanbul",287447,26320
12228,14126,RT @Mr_JAGs: Pls return the phone back to Deji .. The Deji we know.. The Deji we trust. https://t.co/9FtucfivX0,en,Wed Oct 24 17:12:19 +0000 2018,Lagos,14258,1359
12229,14127,"RT @Fuctupmind: Hi Hillary Clinton,

You misplaced something. https://t.co/6oddeeXeoy",en,Wed Oct 24 17:12:19 +0000 2018,,76468,636
12230,14128,"It was a painful period for your family too, was not it?",ja,Wed Oct 24 17:12:19 +0000 2018,日本 東京荒川区東日暮里2-31-12ホクトビル401号室,9708,125
12231,14129,RT @JoeNBC: Do you strongly condemn your father using the presidential bully pulpit and years of campaign rallies to constantly stir up hat…,en,Wed Oct 24 17:12:19 +0000 2018,New York,5943,5557
12232,14130,RT @sivriikalemler: &#39;&#39; Maybe the human being suffocates from throwing into everything. &#39;&#39; Stefan Zweig - Amok Runner,tr,Wed Oct 24 17:12:19 +0000 2018,"İstanbul, Türkiye",219730,100640
12233,14131,"RT @Tim_R_Dawson: The fact such desperate pantomime is necessary should tell any sensible Conservative MP all they need to know. 

In the p…",en,Wed Oct 24 17:12:19 +0000 2018,Parallel Universe,7857,271
12234,14132,@ntvru here is a dead bitch,ru,Wed Oct 24 17:12:19 +0000 2018,,318,21
12235,14133,RT @sivriikalemler: &#39;&#39; Maybe the human being suffocates from throwing into everything. &#39;&#39; Stefan Zweig - Amok Runner,tr,Wed Oct 24 17:12:19 +0000 2018,Türkiye,14927,16930
12236,14134,Samurai slice Kato&#39;s alive today too! ! ! Delivering !! https://t.co/6VclwLI0i0,ja,Wed Oct 24 17:12:19 +0000 2018,,89,9
12237,14135,Finally have a phone that's not from 2014 for the first time in nearly two years. Figured I'd take that camera out… https://t.co/h1prPLQSkC,en,Wed Oct 24 17:12:19 +0000 2018,"Charlotte, NC",422,452
12238,14136,RT @neenanawab: Not your door https://t.co/caPok5vDRh,en,Wed Oct 24 17:12:19 +0000 2018,"Lahore, Pakistan",62558,6116
12239,14137,@christophervele Last night watching the full moon I said: @christophervele @CNCOmusic if we see the same moon I will not feel ... https://t.co/ngPx7Yta6L,es,Wed Oct 24 17:12:19 +0000 2018,Colombia,44471,1967
12240,14138,RT @sivriikalemler: &#39;&#39; Maybe the human being suffocates from throwing into everything. &#39;&#39; Stefan Zweig - Amok Runner,tr,Wed Oct 24 17:12:19 +0000 2018,Türkiye,117824,73410
12241,14139,"RT @HernanGomezB: Here, you raised the question because you vote in the consultation that starts tomorrow. https://t.co/EplEbqUaT0",es,Wed Oct 24 17:12:19 +0000 2018,"Puebla, México",15663,176
12242,14140,"RT @RaffoSarnataro: The fans of Manchester United, when Cristiano Ronaldo came out of the field, they acclaimed him shouting &quot;Viva Ronaldo&quot;. ...",it,Wed Oct 24 17:12:19 +0000 2018,"Feltre, Veneto",16069,245
12243,14141,RT @yasa_tak: This is how a u return @MHP_Bilgi @dbdevletbahceli ???? Why did you dismiss Mr. @ 55erhanusta? What are your interests @ Akpart çıkar,tr,Wed Oct 24 17:12:19 +0000 2018,,3712,420
12244,14142,"@belrrima @MVTARDE It may be, but and P. Sanchez? He has a drink and unfortunately he is the one who governs or directs us to govern.",es,Wed Oct 24 17:12:19 +0000 2018,,388,11
12245,14143,RT @sivriikalemler: &#39;&#39; Maybe the human being suffocates from throwing into everything. &#39;&#39; Stefan Zweig - Amok Runner,tr,Wed Oct 24 17:12:19 +0000 2018,,59575,3425
12246,14144,RT @SwahiliWoman: Thursday November 1st (public holiday) @ Binabi2 organizes the BinabiCup. Train your team of 5a8 players and come to challenge others.,fr,Wed Oct 24 17:12:19 +0000 2018,Belgium,494,122
12247,14145,@joaocgsilvaa @luisadcferreir_ Give it to you!,pt,Wed Oct 24 17:12:19 +0000 2018,Lua,8721,74
12248,14146,RT tmullergarcia: # FelizMiércoles The MHNCA_CDMX is the home of characters that have a lot to tell you. Come ac ... https://t.co/aRjKBCOZFT,es,Wed Oct 24 17:12:19 +0000 2018,"Cuauhtémoc, Distrito Federal",90,258
12249,14147,"I&#39;ve lost control, but I will.",tr,Wed Oct 24 17:12:19 +0000 2018,"Trabzon, Türkiye",2630,216
12250,14148,RT @sivriikalemler: &#39;&#39; Maybe the human being suffocates from throwing into everything. &#39;&#39; Stefan Zweig - Amok Runner,tr,Wed Oct 24 17:12:19 +0000 2018,"London, England",19983,61387
12251,14149,RT @sivriikalemler: &#39;&#39; Maybe the human being suffocates from throwing into everything. &#39;&#39; Stefan Zweig - Amok Runner,tr,Wed Oct 24 17:12:19 +0000 2018,"Bakırköy, İstanbul",153095,22423
12252,14150,@ ANassr11 @saudiFF Before: Victory Club Madla or the stadium Mafia Shi played Argentina after: Scream from the stadium and transfer the game ... https://t.co/ISawmh3k2Y,ar,Wed Oct 24 17:12:19 +0000 2018,"القصيم, المملكة العربية السعودية",122,42
12253,14151,Not @ how Vivek always yells at me for taking picture of food and calls me embarrassing but uploads them to his own… https://t.co/pRGwozaXPz,en,Wed Oct 24 17:12:19 +0000 2018,,63121,887
12254,14152,"Lord, I have touched the evil and you are the most merciful. Https://t.co/SqA4kjTmLC",ar,Wed Oct 24 17:12:19 +0000 2018,,0,1
12255,14153,RT @sheisresting: y’all told us to have empathy for this nigga... bc he made some boo boo tracks and may have ran in the same circles you i…,en,Wed Oct 24 17:12:19 +0000 2018,,14962,60
12256,14154,RT @aicontepig: Hopefully this will help even if only one person https://t.co/bzImS4RmCe,es,Wed Oct 24 17:12:19 +0000 2018,,3495,145
12257,14155,RT @sivriikalemler: &#39;&#39; Maybe the human being suffocates from throwing into everything. &#39;&#39; Stefan Zweig - Amok Runner,tr,Wed Oct 24 17:12:19 +0000 2018,,153185,50541
12258,14156,Universal Service: Orange responds to telecom policeman https://t.co/hUKIaGeWGc,fr,Wed Oct 24 17:12:19 +0000 2018,"Saint-Sulpice (VD), Suisse",669,1365
12259,14157,@ AngonDoc555 @ gogotyn36 @ Pavel79516939 Small distance for the shot,ru,Wed Oct 24 17:12:19 +0000 2018,,1128,340
12260,14158,RT @_RanaMS_: @Nourish_m @Lagertha_iwish Let&#39;s know,ar,Wed Oct 24 17:12:19 +0000 2018,USA,8988,1842
12261,14159,RT @MikeSceezie: This is exactly the kind of lie that ima tell the woman I end up with. https://t.co/ZSRyXJADwB,en,Wed Oct 24 17:12:19 +0000 2018,,30500,1197
12262,14160,@christophervele Do you expect us to laugh with this ??,es,Wed Oct 24 17:12:19 +0000 2018,jp follows,11336,718
12263,14161,Black Alto Works 9891 China Rare Metal Price Decline (Nikkan Sangyo Shimbun) https://t.co/XfulfdQaV2 So play on the television on an ibiki https://t.co/csjkpZ91GK,ja,Wed Oct 24 17:12:19 +0000 2018,若草町,0,6351
12264,14162,#RT LMAO!!!!!!!!!!!!,ht,Wed Oct 24 17:12:19 +0000 2018,Midwest  U.S.A.,37698,5008
12265,14163,"@remeyese I didn&#39;t want to write the bad meaning, I watched it with great pleasure, and I had a special kt https://t.co/F7oTVToH2E",tr,Wed Oct 24 17:12:19 +0000 2018,"İstanbul, Türkiye",726,18
12266,14164,"RT @AynRandPaulRyan: The building of The San Diego Union-Tribune is being evacuated. 

https://t.co/FicWJuhmSv",en,Wed Oct 24 17:12:19 +0000 2018,Deep in the Hills,64722,25690
12267,14165,Secretary Sonny Perdue Appoints New Members to USDA NAREEE Advisory Board - https://t.co/gvVYg3zH1E https://t.co/oaBnYFIcsQ,en,Wed Oct 24 17:12:19 +0000 2018,"Chicago, IL",1221,25170
12268,14166,"@litolobo How nice the Mark, I hear you say to Mrs. Who sells raspallida to whom I put my side .... I answer ... https://t.co/VzbvD66QWH",es,Wed Oct 24 17:12:19 +0000 2018,"Peru, IN",5382,1185
12269,14168,"Is not it cheap for a hotel fee if it is crowded? w Basic Since it is first free, expenses are only necessary expenses ww → https: //t.co/bDISAUN 6yo Well well since my purpose is already so talk fast wwww https://t.co/cfAPWUb 9pg",ja,Wed Oct 24 17:12:19 +0000 2018,,0,56
12270,14169,"COMPANY FUNCTIONING ELABORATING OIL, MOSTLY THE BACHAQUEROS MARKET THE PERSONALLY I HAVE TIME ... https://t.co/LRSRkBCdzh",es,Wed Oct 24 17:12:19 +0000 2018,,52,18
12271,14184,Think afterwards that may come after tomorrow,ja,Wed Oct 24 17:12:20 +0000 2018,↓こっちに載せられないようなのも,1074,116
12272,14186,"RT @rising_serpent: Dems are digging their own grave &amp; Trump's handing them the shovel. In response to Trump's ""America first,"" they call h…",en,Wed Oct 24 17:12:20 +0000 2018,East Texas USA,19154,15638
12273,14187,RT @noahlevy13: Sometimes I forget that 123 lgb isn’t actually part of the song,en,Wed Oct 24 17:12:20 +0000 2018,Atlantis,6143,346
12274,14188,"Dead journalist, suspicious packages at the vote registration deadline,  what House of Cards episode is this",en,Wed Oct 24 17:12:20 +0000 2018,cinco seis dos,24143,378
12275,14189,South Carolina editorial roundup https://t.co/VMV3749ake,ro,Wed Oct 24 17:12:20 +0000 2018,"Caracas, Venezuela",45,138
12276,14190,"RT @Joancollinsdbe: With the talented @ladygaga, who shone brightly in #AStarIsBorn , at the @VanityFair party a few years ago! https://t.c…",en,Wed Oct 24 17:12:20 +0000 2018,Some place..better place,1610,178
12277,14191,risk of being blocked out by poisonous weeds. Canada needs Patriots more than ever in her history. We can no longer… https://t.co/uLhosTNyGI,en,Wed Oct 24 17:12:20 +0000 2018,"British Columbia, Canada",2523,798
12278,14192,"RT @neademokratia: Mr. Kammenos complained that the government was funded by George Soros. No New Democracy says it, but public ...",el,Wed Oct 24 17:12:20 +0000 2018,"Χερσόνησος, Ελλάς",2053,71
12279,14193,RT RT RT RT RT #MaiaReficco herge #KallysMashup #KallysMashupNick #Dally #MPN,in,Wed Oct 24 17:12:20 +0000 2018,,70,70
12280,14194,RT @ConElMazoDando: Suspect! Saudi Arabia prevents Turkey from further examination in consular building (+ Khashoggi) https://t.co/lYw5fcCO3K htt ...,es,Wed Oct 24 17:12:20 +0000 2018,,378,150
12281,14195,@ConnieScouts @Espngreeny The best thing after a jets win is a giant's loss.,en,Wed Oct 24 17:12:20 +0000 2018,,174,11
12282,14196,"RT @godbirds: RT @TheWorld: RT @TheWorld: RT @TheWorld: RT @TheWorld: Wow! And it was fun to see the members who drank with the sake, ☺ The real hard carry 2 is like the textbook of idol reality.",ko,Wed Oct 24 17:12:20 +0000 2018,임재범 발 닿는 곳,54,1
12283,14197,RT @canalN_: [THE LAST] Prosecutor Domingo Pérez gives an account of documents found in Vicente Silva Checa&#39;s house about works such as the Me ...,es,Wed Oct 24 17:12:20 +0000 2018,Lima Perú,2219,30
12284,14198,"RT @sunkily1986: Newly done, stream https://t.co/5NPNoUpdgL",ja,Wed Oct 24 17:12:20 +0000 2018,,557,13
12285,14199,@Mxnstrosiity oooo,und,Wed Oct 24 17:12:20 +0000 2018,,3170,212
12286,14200,RT @capospics: https://t.co/2iimK4iQz1,und,Wed Oct 24 17:12:20 +0000 2018,"Brooklyn, NY",10161,485
12287,14201,RT @tealambition: god is a woman https://t.co/0XROORTq91,en,Wed Oct 24 17:12:20 +0000 2018,"Milano, Lombardia",1257,646
12288,14202,"RT @soulmatecamila: a year of incredible choreography, wonderful costumes, camila performing, an incredible production and a hymn to his ...",es,Wed Oct 24 17:12:20 +0000 2018,Argentina ,3214,3810
12289,14203,"RT @ElaineMansfiel7: At death, how many will say, “I wish I hadn’t been so generous to the helpless and needy. I wish I hadn’t helped those…",en,Wed Oct 24 17:12:20 +0000 2018,"Wisconsin, USA",52274,5659
12290,14204,RT @ Oswald1947: That there is no impunity and anonymity for the deputies and governors who support the approval of this budget. That the p ...,es,Wed Oct 24 17:12:20 +0000 2018,,22582,5115
12291,14205,"RT @BTSARMYDAD: When you're trying to adult, but #mono is now life.

Also, why my daughter so cute💜

#BTS #BTSARMY #BTSARMYDAD @BTS_twt #BT…",en,Wed Oct 24 17:12:20 +0000 2018,,13451,281
12292,14206,#GoAvsGo,und,Wed Oct 24 17:12:20 +0000 2018,"Golden, CO",17405,136
12293,14207,RT @KrangTNelson: real civility hours who’s up https://t.co/C8TLSW4JSy,en,Wed Oct 24 17:12:20 +0000 2018,New York City,13785,19524
12294,14208,RT @JuiceTooWavie: On god that square pizza at breakfast time hit different https://t.co/IGvcxGe2Pm,en,Wed Oct 24 17:12:20 +0000 2018,"North Miami, FL",552,91
12295,14209,"RT @AnthemRespect: I don’t know what a bomb smells like, but I can smell a FALSE FLAG from a mile away.
I think I may have just caught a wh…",en,Wed Oct 24 17:12:20 +0000 2018,"Chicago, Illinois #MAGA🇺🇸",1373,3871
12296,14210,@carmennavarrog you should start following @SalteadorNeo_34 and you will discover everything you know and do for and for the c ... https://t.co/Lr6hTGw0GV,es,Wed Oct 24 17:12:20 +0000 2018,,15413,92
12297,14211,RT @alvaroreyesq: The prosecutor refers to who is designated as &quot;advisor in more shadows&quot; of Keiko Fujimori: &quot;Vicente Silva Checa has links to ...,es,Wed Oct 24 17:12:20 +0000 2018,"Lima, Perú",14432,33965
12298,14212,"New York Sues Exxon Mobil, Saying It Deceived Shareholders on Climate Change   via @NYTimes https://t.co/gdskFcw7HK",en,Wed Oct 24 17:12:20 +0000 2018,Europe,2278,3218
12299,14213,"That Domingo Pérez defends me in case of divorce, trial for food or inheritance.",es,Wed Oct 24 17:12:20 +0000 2018,"Lima, La Grinch.",5918,3001
12300,14214,RT @wajih_sani: The good news ended in five minutes of the beginning. Now the past governments wash the roots and start complaining of political parties.,ur,Wed Oct 24 17:12:20 +0000 2018,"Frankfurt on the Main, Germany",4227,84
12301,14215,"RT @Bacanalnica: Nicaragua woke up today with an internal debate: Do you believe the boss who burns alive whole families, rapes his daughter and d ...",es,Wed Oct 24 17:12:20 +0000 2018,,5763,52
12302,14216,RT @ThaTrapGod: I like Lil skinny ass girls ol cute ass bitch,en,Wed Oct 24 17:12:20 +0000 2018,missing Malik & Reggie ,11657,558
12303,14217,"RT @ Mohammedkz11: From your instincts I knew the great moments, and from the beginning of your vision, the day shows you, Bashayer good and your science rain science is like you and your dreams are great # # Mohammed_Ben_Slam ...",ar,Wed Oct 24 17:12:20 +0000 2018,دولة الكويت,60,169153
12304,14218,RT @Bellealouette: I want to take this space to express my deep respect for people who know how to handle Excel.,es,Wed Oct 24 17:12:20 +0000 2018,Por ahí...,42560,1268
12305,14219,RT @worldsgifts: We live in a beautiful world https://t.co/bT26yJLKaW,en,Wed Oct 24 17:12:20 +0000 2018,P  R  E  T  O  R  I  A,194,3037
